rpm;T;Q;P;CT;CQ;CP
1205;6.266349140042422;0.2293615857309184;28.946138622704183;0.0309555395807313;0.0014162974897183;0.0088988595779937
1206;6.277469545295753;0.2297445611495628;29.018533102126803;0.030959068316031;0.0014163106472567;0.0088989422492456
1207;6.288599651058617;0.2301278511554125;29.091047569530627;0.0309625906268674;0.0014163237530087;0.0088990245951143
1208;6.299739457474842;0.2305114557514619;29.16368212413733;0.0309661065313348;0.0014163368071959;0.008899106616991
1209;6.3108889644445;0.2308953749383804;29.236436864875454;0.0309696160462644;0.0014163498100242;0.0088991883161707
1210;6.322048171986395;0.2312796087182548;29.309311890853483;0.0309731191890107;0.0014163627617075;0.0088992696939971
1211;6.333217080146965;0.2316641570922988;29.382307301069936;0.0309766159770005;0.0014163756624534;0.0088993507517741
1212;6.344395688801037;0.2320490200617695;29.45542319452945;0.0309801064267601;0.0014163885124687;0.0088994314908013
1213;6.355583998178364;0.2324341976297888;29.528659670474063;0.0309835905564887;0.0014164013119706;0.0088995119124435
1214;6.366782008036391;0.2328196897961625;29.602016827725464;0.0309870683820188;0.0014164140611551;0.0088995920179328
1215;6.377989718588987;0.2332054965643391;29.675494765568853;0.0309905399213475;0.0014164267602397;0.0088996718086344
1216;6.389207129760844;0.2335916179347227;29.74909358290309;0.0309940051910021;0.0014164394094221;0.0088997512857913
1217;6.4004342415245;0.2339780539093694;29.822813378837804;0.030997464207684;0.0014164520089092;0.0088998304507037
1218;6.411671053950437;0.2343648044901943;29.896654252465503;0.031000916988509;0.0014164645589062;0.0088999093046603
1219;6.422917567014792;0.2347518696782081;29.970616302764032;0.0310043635500759;0.0014164770596117;0.0088999878489097
1220;6.434173780791912;0.2351392494760126;30.044699628914938;0.0310078039093983;0.0014164895112333;0.0089000660847551
1221;6.445439695134596;0.2355269438835409;30.11890432975961;0.0310112380823623;0.0014165019139611;0.0089001440133927
1222;6.456715310125127;0.2359149529033834;30.193230504479505;0.0310146660859023;0.0014165142680009;0.0089002216361136
1223;6.46800062580908;0.2363032765374462;30.26767825216947;0.0310180879367156;0.0014165265735529;0.0089002989541773
1224;6.479295642165741;0.2366919147870303;30.342247671847645;0.0310215036511224;0.0014165388308131;0.0089003759688146
1225;6.490600359211292;0.237080867653304;30.41693886251564;0.031024913245562;0.0014165510399757;0.0089004526812457
1226;6.501914776933573;0.2374701351386502;30.491751923331528;0.0310283167362801;0.0014165632012413;0.008900529092731
1227;6.513238895344409;0.2378597172438889;30.56668695325355;0.0310317141395797;0.0014165753148002;0.0089006052044665
1228;6.524572714445413;0.238249613970774;30.641744051360376;0.0310351054716575;0.0014165873808475;0.0089006810176775
1229;6.535916234254019;0.2386398253210756;30.71692331673352;0.0310384907487285;0.0014165993995774;0.0089007565335846
1230;6.54726945472493;0.2390303512961376;30.792224848400323;0.0310418699866527;0.0014166113711808;0.0089008317533869
1231;6.5586323759841685;0.2394211918978413;30.86764874545798;0.0310452432020462;0.0014166232958507;0.0089009066782979
1232;6.570004997985055;0.2398123471280276;30.943195106999237;0.0310486104106489;0.0014166351737793;0.0089009813095242
1233;6.581387320691177;0.2402038169874078;31.01886403197176;0.0310519716281944;0.001416647005151;0.008901055648225
1234;6.5927793440426745;0.2405956014768051;31.094655619337978;0.0310553268702513;0.0014166587901501;0.0089011296955584
1235;6.604181068215985;0.2409877005998412;31.170569968422647;0.0310586761534458;0.0014166705289767;0.0089012034527808
1236;6.61559249321291;0.2413801143576372;31.246607178228317;0.0310620194935236;0.0014166822218149;0.0089012769210503
1237;6.627013618843447;0.2417728427499201;31.322767347577383;0.031065356905276;0.0014166938688403;0.0089013501014689
1238;6.638444445264492;0.2421658857797006;31.39905057571792;0.0310686884050691;0.0014167054702465;0.0089014229952538
1239;6.649884972466504;0.2425592434482428;31.475456961672613;0.0310720140084318;0.0014167170262162;0.0089014956035532
1240;6.661335200433912;0.2429529157566456;31.551986604443204;0.0310753337308109;0.0014167285369304;0.0089015679275035
1241;6.672795129195798;0.2433469027070077;31.628639603161844;0.0310786475878078;0.001416740002575;0.008901639968273
1242;6.684264758672745;0.2437412043001487;31.705416056795208;0.0310819555944643;0.0014167514233275;0.0089017117269777
1243;6.695744089020081;0.2441358205383987;31.78231606450694;0.0310852577668611;0.0014167627993737;0.0089017832047837
1244;6.707233120149767;0.2445307514228587;31.8593397253015;0.0310885541198927;0.0014167741308911;0.0089018544028073
1245;6.718731852073545;0.2449259969545557;31.936487138174183;0.031091844668865;0.0014167854180561;0.0089019253221569
1246;6.730240284797024;0.2453215571356325;32.01375840226635;0.0310951294290021;0.0014167966610509;0.0089019959639764
1247;6.7417584182851895;0.2457174319664765;32.09115361649093;0.0310984084152881;0.0014168078600465;0.0089020663293411
1248;6.753286252717087;0.2461136214507667;32.16867288019133;0.0311016816436413;0.0014168190152323;0.0089021364194405
1249;6.764823787895649;0.2465101255875349;32.24631629210451;0.0311049491281934;0.00141683012677;0.0089022062352908
1250;6.776371023930807;0.2469069443796306;32.3240839514669;0.031108210884439;0.0014168411948425;0.0089022757780414
1251;6.78792796072913;0.2473040778275315;32.40197595720533;0.0311114669268857;0.0014168522196184;0.0089023450487512
1252;6.79949459849709;0.2477015259342782;32.479992408582866;0.0311147172713646;0.00141686320128;0.0089024140485665
1253;6.811070937006825;0.2480992886992875;32.55813340438836;0.0311179619316652;0.0014168741399884;0.0089024827784983
1254;6.822656976428947;0.2484973661257149;32.63639904390138;0.03112120092335;0.001416885035925;0.0089025512396871
1255;6.834252716728063;0.2488957582143982;32.71478942609823;0.0311244342609877;0.0014168958892574;0.0089026194331854
1256;6.845858157868604;0.2492944649660867;32.79330464994386;0.0311276619590963;0.0014169067001517;0.0089026873600379
1257;6.857473299917464;0.2496934863833358;32.87194481464138;0.0311308840326097;0.0014169174687838;0.0089027550213489
1258;6.869098142851212;0.2500928224670471;32.95071001917702;0.0311341004960001;0.0014169281953193;0.008902822418159
1259;6.880732686637365;0.2504924732182967;33.02960036256042;0.0311373113636496;0.001416938879924;0.0089028895515105
1260;6.892376931308707;0.2508924386385675;33.10861594385536;0.0311405166501862;0.0014169495227654;0.0089029564224551
1261;6.904030876851361;0.2512927187296141;33.18775686216209;0.0311437163699767;0.0014169601240117;0.00890302303205
1262;6.915694523373937;0.2516933134933384;33.26702321660111;0.0311469105378908;0.0014169706838312;0.0089030893813524
1263;6.927367870812146;0.2520942229301549;33.346415106096934;0.0311500991679685;0.001416981202383;0.0089031554713626
1264;6.93905091905123;0.2524954470410958;33.42593262965603;0.0311532822739759;0.0014169916798291;0.008903221303098
1265;6.950743668294656;0.2528969858287868;33.50557588649645;0.0311564598710601;0.0014170021163397;0.008903286877628
1266;6.962446118445924;0.2532988392942312;33.585344975622164;0.0311596319729715;0.001417012512075;0.0089033521959597
1267;6.974158269541522;0.2537010074387223;33.66523999607609;0.031162798594009;0.0014170228671964;0.0089034172591062
1268;6.985880121566989;0.2541034902631821;33.74526104685236;0.0311659597481951;0.0014170331818623;0.0089034820680632
1269;6.997611674548731;0.2545062877697436;33.82540822710647;0.0311691154496868;0.0014170434562371;0.0089035466238642
1270;7.009352928464539;0.2549093999591258;33.9056816358067;0.0311722657123765;0.0014170536904768;0.0089036109274887
1271;7.021103883402198;0.2553128268335774;33.986081372125255;0.0311754105505979;0.0014170638847451;0.0089036749799655
1272;7.032864539260687;0.2557165683933489;34.06660753496912;0.0311785499777982;0.0014170740391939;0.0089037387822488
1273;7.044634896031547;0.2561206246399698;34.14726022341586;0.0311816840077897;0.0014170841539815;0.0089038023353337
1274;7.056414953850137;0.2565249955759125;34.22803953666955;0.0311848126549738;0.0014170942292707;0.0089038656402431
1275;7.0682047125804885;0.2569296812007278;34.3089455735451;0.031187935932504;0.0014171042652076;0.0089039286978943
1276;7.080004172299278;0.2573346815168615;34.38997843324415;0.0311910538544281;0.0014171142619535;0.0089039915093009
1277;7.091813333048153;0.2577399965257783;34.47113821483817;0.0311941664345911;0.0014171242196635;0.008904054075438
1278;7.103632194837377;0.2581456262291088;34.552425017421406;0.0311972736866532;0.001417134138493;0.0089041163972822
1279;7.115460757624306;0.2585515706275806;34.63383893996786;0.0312003756239961;0.0014171440185919;0.0089041784757746
1280;7.127299021257962;0.2589578297210529;34.71538008133541;0.0312034722594826;0.0014171538601046;0.0089042403118224
1281;7.1391469860257954;0.2593644035133224;34.79704854091013;0.0312065636078509;0.0014171636631963;0.0089043019064641
1282;7.151004651819156;0.2597712920047854;34.878844417623135;0.0312096496820568;0.001417173428013;0.0089043632606169
1283;7.162872018636856;0.2601784951966007;34.96076781050818;0.0312127304954825;0.0014171831547042;0.0089044243752201
1284;7.17474908648674;0.2605860130904416;35.042818818668664;0.0312158060615043;0.0014171928434216;0.0089044852512267
1285;7.186635855335493;0.260993845686797;35.1249975410493;0.0312188763932748;0.0014172024943096;0.0089045458895449
1286;7.198532327391466;0.261401993164513;35.207304100617286;0.0312219415136257;0.0014172121084793;0.0089046062971547
1287;7.210438505578403;0.2618104557610039;35.28973862830928;0.0312250014483826;0.001417221687352;0.0089046664829865
1288;7.222354389868834;0.2622192334788372;35.37230122348145;0.031228056210488;0.001417231231071;0.0089047264479417
1289;7.234279980304672;0.2626283263186241;35.454991985227004;0.0312311058131412;0.0014172407397687;0.0089047861928514
1290;7.246215276860511;0.2630377342820597;35.53781101278579;0.0312341502692066;0.0014172502135827;0.00890484571858
1291;7.258160279631094;0.2634474573705486;35.62075840535911;0.0312371895920235;0.0014172596526482;0.008904905025978
1292;7.270114988513987;0.2638574955846786;35.70383426203837;0.0312402237940379;0.0014172690570958;0.0089049641158649
1293;7.282079403501469;0.2642678489251939;35.78703868193634;0.0312432528880625;0.0014172784270561;0.0089050229890619
1294;7.294053524660594;0.2646785173937745;35.870371764292955;0.0312462768871874;0.0014172877626643;0.008905081646418
1295;7.306037352012948;0.265089500992189;35.95383360836086;0.0312492958042643;0.0014172970640554;0.0089051400887817
1296;7.318030885508818;0.2655007997206282;36.03742431317931;0.0312523096517972;0.0014173063313554;0.0089051983169449
1297;7.330034125218767;0.265912413581391;36.12114397807394;0.0312553184427624;0.001417315564701;0.0089052563317665
1298;7.342047071085252;0.2663243425742858;36.20499270203285;0.0312583221895467;0.0014173247642152;0.0089053141340187
1299;7.354069723099279;0.2667365867007809;36.288970584269855;0.0312613209047032;0.001417333930029;0.0089053717245255
1300;7.366102081315012;0.267149145962377;36.373077724003785;0.0312643146010116;0.0014173430622733;0.0089054291041088
1301;7.3781441457360275;0.2675620203602062;36.45731422040389;0.0312673032909942;0.0014173521610764;0.0089054862735745
1302;7.390195916293321;0.2679752098947298;36.5416801725484;0.031270286986825;0.0014173612265623;0.0089055432337026
1303;7.402257393132586;0.2683887145683299;36.62617567977791;0.0312732657015455;0.0014173702588649;0.0089055999853337
1304;7.414328576108472;0.2688025343808991;36.71080084109397;0.0312762394469251;0.0014173792581043;0.0089056565292224
1305;7.426409465330921;0.2692166693342648;36.79555575576256;0.031279208235771;0.0014173882244102;0.0089057128661839
1306;7.438500060785061;0.2696311194292792;36.88044052291704;0.0312821720803223;0.0014173971579067;0.0089057689969977
1307;7.450600362404839;0.2700458846670079;36.96545524172028;0.0312851309925632;0.0014174060587184;0.008905824922447
1308;7.4627103702658415;0.2704609650486543;37.05060001135453;0.0312880849850329;0.0014174149269702;0.0089058806433164
1309;7.474830084397197;0.2708763605756402;37.13587493103246;0.0312910340700343;0.0014174237627875;0.0089059361603941
1310;7.486959504742452;0.271292071248404;37.22128009983247;0.0312939782594717;0.0014174325662902;0.0089059914744327
1311;7.499098631231155;0.2717080970676714;37.3068156168725;0.0312969175651527;0.001417441337599;0.0089060465861911
1312;7.5112474640992435;0.2721244380367288;37.39248158162273;0.0312998520001238;0.0014174500768475;0.0089061014965088
1313;7.523406003197041;0.2725410941546913;37.47827809298106;0.0313027815757816;0.001417458784147;0.0089061562060851
1314;7.53557424848709;0.2729580654224281;37.56420525008645;0.0313057063039533;0.0014174674596175;0.008906210715674
1315;7.547752200005207;0.2733753518418974;37.65026315222817;0.0313086261967322;0.0014174761033841;0.0089062650260615
1316;7.559939857901994;0.2737929534147707;37.73645189865683;0.0313115412666466;0.00141748471557;0.008906319138021
1317;7.572137222008763;0.27421087014107;37.8227715883962;0.031314451524862;0.001417493296289;0.0089063730522691
1318;7.584344292326127;0.2746291020213991;37.90922232055037;0.0313173569832088;0.0014175018456579;0.0089064267695381
1319;7.596561068976665;0.275047649058051;37.99580419445704;0.0313202576539813;0.0014175103638014;0.008906480290612
1320;7.608787551892368;0.2754665112515637;38.08251730921225;0.031323153548648;0.0014175188508347;0.0089065336162147
1321;7.621023741111337;0.2758856886030943;38.16936176399792;0.031326044679077;0.0014175273068756;0.008906586747087
1322;7.633269636587041;0.2763051811135675;38.25633765796423;0.0313289310567501;0.0014175357320405;0.0089066396839592
1323;7.645525238311572;0.2767249887836506;38.34344509022616;0.0313318126932706;0.0014175441264437;0.00890669242755
1324;7.657790546453544;0.2771451116158099;38.43068416014837;0.0313346896009266;0.0014175524902083;0.0089067449786331
1325;7.670065560783999;0.2775655496092413;38.51805496664276;0.03133756179034;0.0014175608234403;0.0089067973378739
1326;7.682350281496583;0.2779863027665421;38.605557609093225;0.0313404292738251;0.0014175691262625;0.008906849506044
1327;7.694644708509105;0.2784073710877665;38.69319218653134;0.0313432920625303;0.0014175773987841;0.0089069014838303
1328;7.706948841832838;0.278828754574742;38.78095879823531;0.0313461501679492;0.0014175856411231;0.0089069532719735
1329;7.719262681460444;0.2792504532277498;38.86885754326892;0.0313490036014626;0.001417593853389;0.0089070048711619
1330;7.731586227406027;0.2796724670478191;38.95688852080022;0.0313518523745015;0.0014176020356946;0.0089070562821047
1331;7.743919479688221;0.2800947960365993;39.04505183008418;0.0313546964984782;0.0014176101881557;0.0089071075055279
1332;7.756262438304692;0.2805174401944538;39.133347570197;0.0313575359846833;0.0014176183108805;0.0089071585421136
1333;7.76861510321582;0.2809403995226551;39.22177584034206;0.0313603708442204;0.001417626403982;0.0089072093925697
1334;7.780977474541492;0.2813636740231104;39.31033673981186;0.0313632010888009;0.0014176344675754;0.0089072600576215
1335;7.793349552199557;0.2817872636954294;39.39903036757846;0.031366026729284;0.0014176425017642;0.0089073105379183
1336;7.805731336221738;0.2822111685416569;39.487856822954576;0.0313688477769526;0.0014176505066635;0.0089073608341838
1337;7.818122826519245;0.2826353885616828;39.57681620495191;0.0313716642425694;0.0014176584823771;0.0089074109470707
1338;7.830524023272519;0.2830599237579662;39.665908612942246;0.0313744761379421;0.0014176664290215;0.0089074608773098
1339;7.842934926324648;0.2834847741301757;39.75513414590701;0.0313772834734893;0.0014176743466984;0.0089075106255411
1340;7.855355535746447;0.2839099396801229;39.8444929031283;0.0313800862605073;0.00141768223552;0.0089075601924693
1341;7.867785851544296;0.2843354204080065;39.93398498366235;0.0313828845099986;0.00141769009559;0.0089076095787455
1342;7.880225873747212;0.2847612163160702;40.02361048685301;0.0313856782330207;0.0014176979270217;0.0089076587850821
1343;7.892675602316947;0.2851873274043955;40.11336951174086;0.0313884674403277;0.0014177057299173;0.008907707812121
1344;7.905135037288881;0.2856137536744456;40.20326215756107;0.0313912521429323;0.0014177135043854;0.0089077566605446
1345;7.917604178573812;0.2860404951260299;40.29328852331641;0.0313940323513178;0.0014177212505259;0.0089078053309807
1346;7.93008302633787;0.2864675517619663;40.38344870843372;0.0313968080769458;0.0014177289684532;0.0089078538241484
1347;7.9425715804894415;0.2868949235822686;40.47374281194539;0.0313995793302206;0.0014177366582675;0.0089079021406764
1348;7.955069841034929;0.2873226105875632;40.56417093297032;0.0314023461219015;0.0014177443200714;0.00890795028121
1349;7.967577808000771;0.2877506127796904;40.65473317079918;0.0314051084627923;0.0014177519539731;0.0089079982464294
1350;7.980095481346544;0.2881789301585638;40.74542962445101;0.0314078663633991;0.0014177595600711;0.0089080460369522
1351;7.992622861176184;0.2886075627265113;40.83626039328642;0.0314106198347624;0.001417767138475;0.0089080936534682
1352;8.005159947292482;0.2890365104825273;40.927225576194935;0.0314133688867047;0.0014177746892778;0.0089081410965615
1353;8.01770673993179;0.2894657734295578;41.01832527262568;0.0314161135307186;0.0014177822125915;0.0089081883669355
1354;8.030263238941648;0.2898953515674168;41.10955958158479;0.0314188537767361;0.0014177897085121;0.0089082354651942
1355;8.042829444464708;0.290325244897791;41.20092860234416;0.0314215896358127;0.0014177971771447;0.0089082823919968
1356;8.055405356414571;0.2907554534212384;41.29243243401604;0.0314243211180737;0.0014178046185882;0.008908329147965
1357;8.067990974710842;0.291185977137896;41.38407117565316;0.0314270482336366;0.0014178120329391;0.0089083757337053
1358;8.080586299500439;0.2916168160503052;41.47584492665016;0.0314297709934722;0.0014178194203051;0.008908422149895
1359;8.093191330822966;0.2920479701589804;41.56775378611432;0.0314324894080981;0.0014178267807838;0.0089084683971467
1360;8.105806068475392;0.2924794394634914;41.65979785301859;0.0314352034870574;0.0014178341144677;0.0089085144760418
1361;8.118430512635058;0.2929112239665398;41.7519772267821;0.0314379132413384;0.0014178414214642;0.0089085603872545
1362;8.131064663239597;0.2933433236674399;41.844292006342;0.0314406186809659;0.0014178487018636;0.0089086061313535
1363;8.143708520351113;0.2937757385692084;41.93674229116358;0.0314433198164143;0.0014178559557741;0.0089086517090173
1364;8.156362083983847;0.2942084686714126;42.02932818022072;0.0314460166579401;0.0014178631832865;0.0089086971208171
1365;8.169025353931135;0.2946415139738135;42.12204977251473;0.0314487092149168;0.0014178703844924;0.0089087423673278
1366;8.181698330490994;0.29507487448016;42.21490716761743;0.031451397498631;0.0014178775595019;0.0089087874492422
1367;8.194381013472489;0.2955085501887889;42.30790046432729;0.0314540815184535;0.001417884708399;0.0089088323670872
1368;8.2070734029451;0.295942541102129;42.40102976202842;0.0314567612847263;0.0014178918312867;0.0089088771215105
1369;8.219775498938795;0.2963768472207742;42.49429515984279;0.0314594368076068;0.0014178989282589;0.0089089217131024
1370;8.232487301377406;0.2968114685452915;42.58769675688888;0.0314621080968148;0.0014179059994091;0.0089089661424495
1371;8.245208810321198;0.2972464050762791;42.68123465228973;0.031464775162561;0.0014179130448305;0.0089090104101372
1372;8.257940025822617;0.2976816568162872;42.77490894544921;0.0314674380149939;0.001417920064625;0.0089090545168071
1373;8.270680947788366;0.2981172237644534;42.86871973528156;0.0314700966636752;0.0014179270588781;0.0089090984629957
1374;8.283431576213959;0.2985531059219136;42.962667120988144;0.0314727511184752;0.0014179340276845;0.0089091422492973
1375;8.296191911286158;0.2989893032914005;43.05675120200083;0.031475401389959;0.0014179409711458;0.0089091858763514
1376;8.308961952821663;0.2994258158715749;43.15097207716576;0.031478047487255;0.0014179478893441;0.0089092293446735
1377;8.321741700820459;0.2998626436635629;43.24532984568408;0.0314806894201582;0.0014179547823728;0.0089092726548503
